,longitude,latitude,neighborhood
21443,-73.9399,40.8446,Washington Heights South
21444,-73.977,40.7829,Upper West Side
21445,-74.0081,40.7074,Battery Park City-Lower Manhattan
21446,-73.9536,40.7747,Yorkville
21447,-73.9789,40.7492,Murray Hill-Kips Bay
21448,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
21449,-73.9857,40.7358,Gramercy
21450,-73.9901,40.7487,Midtown-Midtown South
21451,-73.9964,40.6966,Brooklyn Heights-Cobble Hill
21453,-74.0047,40.7334,West Village
21454,-73.8975,40.7007,Ridgewood
21455,-73.99600000000002,40.7197,SoHo-TriBeCa-Civic Center-Little Italy
21456,-74.018,40.7067,Battery Park City-Lower Manhattan
21457,-73.9804,40.73,East Village
21458,-73.9623,40.7612,Lenox Hill-Roosevelt Island
21459,-73.9759,40.7777,Lincoln Square
21460,-73.9632,40.7631,Lenox Hill-Roosevelt Island
21461,-73.9974,40.7198,SoHo-TriBeCa-Civic Center-Little Italy
21462,-73.9486,40.6821,Bedford
21463,-73.9819,40.7299,East Village
21464,-73.9416,40.7471,Hunters Point-Sunnyside-West Maspeth
21465,-73.9525,40.7692,Lenox Hill-Roosevelt Island
21466,-73.9635,40.8018,Morningside Heights
21467,-73.9835,40.732,Gramercy
21468,-73.8369,40.7201,Forest Hills
21469,-73.96600000000002,40.7602,Turtle Bay-East Midtown
21470,-73.9578,40.8198,Manhattanville
21471,-74.0094,40.7343,West Village
21472,-73.9691,40.6477,Flatbush
21473,-73.9487,40.7794,Yorkville
21474,-73.9812,40.7449,Murray Hill-Kips Bay
21475,-73.9519,40.7699,Lenox Hill-Roosevelt Island
21476,-73.979,40.7426,Murray Hill-Kips Bay
21477,-73.8512,40.7322,Forest Hills
21478,-73.9628,40.7633,Lenox Hill-Roosevelt Island
21479,-74.0086,40.7121,SoHo-TriBeCa-Civic Center-Little Italy
21480,-73.9957,40.7427,Hudson Yards-Chelsea-Flatiron-Union Square
21481,-73.9834,40.7302,East Village
21482,-74.0025,40.7308,West Village
21483,-73.9515,40.7814,Yorkville
21484,-74.0096,40.7141,SoHo-TriBeCa-Civic Center-Little Italy
21485,-73.9679,40.7922,Upper West Side
21486,-73.93,40.8557,Washington Heights North
21487,-73.9817,40.7711,Lincoln Square
21488,-74.0077,40.7331,West Village
21489,-73.9914,40.7031,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
21490,-73.9839,40.7287,East Village
21491,-73.9772,40.7901,Upper West Side
21492,-73.9847,40.7637,Midtown-Midtown South
21493,-73.99600000000002,40.7424,Hudson Yards-Chelsea-Flatiron-Union Square
21494,-73.9481,40.7778,Yorkville
21495,-73.9542,40.7761,Yorkville
21496,-73.9583,40.6774,Crown Heights North
21497,-73.9423,40.7895,East Harlem South
21498,-73.9884,40.7197,Chinatown
21499,-73.9469,40.7826,Yorkville
21500,-73.9843,40.7382,Gramercy
21501,-73.97710000000002,40.7465,Murray Hill-Kips Bay
21502,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
21503,-73.9499,40.6742,Crown Heights North
21504,-73.9873,40.7258,East Village
21505,-74.0002,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
21506,-73.9901,40.7239,East Village
21507,-73.9781,40.7413,Murray Hill-Kips Bay
21508,-73.9677,40.7902,Upper West Side
21509,-74.0065,40.7081,Battery Park City-Lower Manhattan
21510,-73.9888,40.7669,Clinton
21511,-73.9626,40.7617,Lenox Hill-Roosevelt Island
21512,-73.9704,40.7575,Turtle Bay-East Midtown
21513,-73.9513,40.78,Yorkville
21514,-73.9886,40.7751,Lincoln Square
21515,-73.9849,40.727,East Village
21516,-73.9722,40.6805,Prospect Heights
21517,-73.962,40.7668,Lenox Hill-Roosevelt Island
21518,-73.9637,40.7999,Morningside Heights
21519,-73.9814,40.7733,Lincoln Square
21520,-74.0071,40.7073,Battery Park City-Lower Manhattan
21521,-73.9815,40.7716,Lincoln Square
21522,-73.9762,40.7414,Murray Hill-Kips Bay
21523,-73.9927,40.7367,Hudson Yards-Chelsea-Flatiron-Union Square
21524,-73.9566,40.7704,Lenox Hill-Roosevelt Island
21525,-73.9727,40.7436,Turtle Bay-East Midtown
21526,-73.9353,40.7956,East Harlem North
21527,-73.9773,40.7654,Midtown-Midtown South
21528,-73.9851,40.7718,Lincoln Square
21529,-73.9474,40.775,Yorkville
21530,-73.9809,40.7832,Upper West Side
21531,-73.9806,40.7788,Lincoln Square
21532,-73.9315,40.7659,Astoria
21533,-74.002,40.7374,West Village
21534,-73.953,40.7772,Yorkville
21535,-74.0009,40.7322,West Village
21536,-73.9845,40.7454,Midtown-Midtown South
21537,-74.0044,40.7231,SoHo-TriBeCa-Civic Center-Little Italy
21538,-73.9556,40.7785,Upper East Side-Carnegie Hill
21539,-73.9794,40.645,Kensington-Ocean Parkway
21540,-73.9835,40.7306,East Village
21541,-73.9961,40.7528,Hudson Yards-Chelsea-Flatiron-Union Square
21542,-73.9607,40.7675,Lenox Hill-Roosevelt Island
21543,-73.9588,40.6421,Flatbush
21544,-73.9952,40.7462,Hudson Yards-Chelsea-Flatiron-Union Square
21545,-73.9628,40.7593,Turtle Bay-East Midtown
21546,-74.0055,40.7111,Battery Park City-Lower Manhattan
21547,-73.9392,40.8447,Washington Heights South
21548,-73.9845,40.7454,Midtown-Midtown South
21549,-73.9751,40.6385,Kensington-Ocean Parkway
21550,-73.9794,40.645,Kensington-Ocean Parkway
21551,-73.9957,40.7622,Clinton
21552,-73.94,40.7515,Queensbridge-Ravenswood-Long Island City
21553,-73.9461,40.7661,Lenox Hill-Roosevelt Island
21554,-73.9421,40.7142,East Williamsburg
21555,-74.0144,40.7099,Battery Park City-Lower Manhattan
21556,-73.9935,40.739,Hudson Yards-Chelsea-Flatiron-Union Square
21557,-73.9495,40.7621,Lenox Hill-Roosevelt Island
21558,-73.9914,40.7031,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
21559,-73.9871,40.7298,East Village
21560,-73.8599,40.7268,Rego Park
21561,-73.9622,40.7996,Morningside Heights
21562,-73.9727,40.7957,Upper West Side
21563,-73.9814,40.7418,Gramercy
21564,-73.9571,40.7478,Hunters Point-Sunnyside-West Maspeth
21565,-73.9461,40.7827,Yorkville
21566,-73.873,40.8796,Norwood
21567,-73.9781,40.7413,Murray Hill-Kips Bay
21568,-73.9822,40.6729,Park Slope-Gowanus
21569,-73.9581,40.7631,Lenox Hill-Roosevelt Island
21570,-73.9425,40.7145,East Williamsburg
21571,-73.97399999999998,40.7538,Turtle Bay-East Midtown
21572,-73.9685,40.7981,Upper West Side
21573,-73.9865,40.7286,East Village
21574,-73.9999,40.7297,West Village
21575,-73.9562,40.718,North Side-South Side
21576,-73.984,40.7645,Midtown-Midtown South
21577,-73.9816,40.7776,Lincoln Square
21578,-74.0161,40.7053,Battery Park City-Lower Manhattan
21579,-73.9686,40.7604,Turtle Bay-East Midtown
21580,-73.9839,40.7316,East Village
21581,-73.9839,40.7316,East Village
21582,-73.9363,40.6547,East Flatbush-Farragut
21583,-73.9749,40.7482,Murray Hill-Kips Bay
21584,-73.9772,40.7412,Murray Hill-Kips Bay
21585,-73.9772,40.7901,Upper West Side
21586,-73.9851,40.7437,Hudson Yards-Chelsea-Flatiron-Union Square
21587,-73.9567,40.705,Williamsburg
21588,-74.0106,40.7236,SoHo-TriBeCa-Civic Center-Little Italy
21589,-73.9515,40.7864,East Harlem South
21590,-73.9945,40.7234,SoHo-TriBeCa-Civic Center-Little Italy
21591,-73.9748,40.7886,Upper West Side
21592,-73.9971,40.7439,Hudson Yards-Chelsea-Flatiron-Union Square
21593,-74.0048,40.7084,Battery Park City-Lower Manhattan
21594,-73.9642,40.7583,Turtle Bay-East Midtown
21595,-74.0046,40.7073,Battery Park City-Lower Manhattan
21596,-73.9948,40.7592,Clinton
21597,-73.9932,40.7598,Clinton
21598,-73.9963,40.7606,Clinton
21599,-74.0142,40.7104,Battery Park City-Lower Manhattan
21600,-73.9647,40.7742,Upper East Side-Carnegie Hill
21601,-73.9532,40.7777,Yorkville
21602,-73.9524,40.7692,Lenox Hill-Roosevelt Island
21603,-73.9934,40.7366,Hudson Yards-Chelsea-Flatiron-Union Square
21604,-73.9922,40.7673,Clinton
21605,-73.95100000000002,40.7752,Yorkville
21606,-73.94800000000002,40.7743,Yorkville
21607,-74.0158,40.7062,Battery Park City-Lower Manhattan
21608,-73.9424,40.7862,East Harlem South
21609,-73.9869,40.7678,Clinton
21610,-74.0057,40.7084,Battery Park City-Lower Manhattan
21611,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
21612,-73.9517,40.8006,Central Harlem South
21613,-73.9567,40.7662,Lenox Hill-Roosevelt Island
21614,-73.9525,40.7779,Yorkville
21615,-73.9748,40.7928,Upper West Side
21616,-73.9586,40.7637,Lenox Hill-Roosevelt Island
21617,-73.9626,40.7575,Turtle Bay-East Midtown
21618,-73.994,40.6985,Brooklyn Heights-Cobble Hill
21619,-73.9881,40.7323,East Village
21620,-74.0047,40.7334,West Village
21621,-73.9449,40.8136,Central Harlem North-Polo Grounds
21622,-73.9954,40.7223,SoHo-TriBeCa-Civic Center-Little Italy
21623,-73.9667,40.8012,Morningside Heights
21624,-73.9816,40.7776,Lincoln Square
21625,-73.9462,40.7777,Yorkville
21626,-73.9871,40.7628,Clinton
21627,-73.9487,40.7805,Yorkville
21628,-73.9849,40.7628,Midtown-Midtown South
21629,-73.8339,40.7056,Kew Gardens
21630,-74.0029,40.7243,SoHo-TriBeCa-Civic Center-Little Italy
21631,-73.9567,40.8211,Manhattanville
21632,-73.995,40.7306,West Village
21633,-73.9865,40.7301,East Village
21634,-73.976,40.7476,Murray Hill-Kips Bay
21635,-73.9608,40.7688,Lenox Hill-Roosevelt Island
21636,-73.9523,40.7784,Yorkville
21637,-74.0027,40.7258,SoHo-TriBeCa-Civic Center-Little Italy
21638,-73.987,40.7604,Midtown-Midtown South
21639,-74.0113,40.6482,Sunset Park West
21640,-73.942,40.7874,East Harlem South
21641,-74.0038,40.74,West Village
21642,-73.95100000000002,40.7723,Yorkville
21643,-73.9887,40.7595,Clinton
21644,-74.0068,40.7313,West Village
21645,-73.9782,40.7447,Murray Hill-Kips Bay
21646,-73.9144,40.8788,Spuyten Duyvil-Kingsbridge
21647,-73.9093,40.7755,Steinway
21648,-74.0055,40.7331,West Village
21649,-73.9515,40.7779,Yorkville
21650,-73.9302,40.8318,Highbridge
21651,-73.9983,40.7546,Hudson Yards-Chelsea-Flatiron-Union Square
21652,-73.9916,40.7272,West Village
21653,-73.9901,40.7601,Clinton
21654,-73.9416,40.8241,Central Harlem North-Polo Grounds
21655,-73.9901,40.7487,Midtown-Midtown South
21656,-73.9779,40.7413,Murray Hill-Kips Bay
21657,-73.9838,40.7586,Midtown-Midtown South
21658,-73.9797,40.7742,Lincoln Square
21659,-73.9632,40.7984,Upper West Side
21660,-73.9542,40.801,Central Harlem South
21661,-73.9678,40.7605,Turtle Bay-East Midtown
21662,-73.9521,40.822,Hamilton Heights
21663,-73.9518,40.826,Hamilton Heights
21664,-73.9435,40.786,East Harlem South
21665,-73.9824,40.7222,Lower East Side
21666,-73.9857,40.733,Gramercy
21667,-73.9815,40.7435,Murray Hill-Kips Bay
21668,-73.9917,40.7709,Clinton
21669,-73.9677,40.7539,Turtle Bay-East Midtown
21670,-73.9917,40.7642,Clinton
21671,-73.9624,40.7612,Lenox Hill-Roosevelt Island
21672,-73.9901,40.7601,Clinton
21673,-73.9505,40.7771,Yorkville
21674,-73.9381,40.8497,Washington Heights South
21675,-73.9198,40.7679,Old Astoria
21676,-73.9778,40.7467,Murray Hill-Kips Bay
21677,-74.0046,40.7073,Battery Park City-Lower Manhattan
21678,-73.967,40.7653,Upper East Side-Carnegie Hill
21679,-73.9672,40.7108,North Side-South Side
21680,-73.9864,40.7399,Gramercy
21681,-73.9785,40.7906,Upper West Side
21682,-73.9851,40.6887,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
21683,-73.9471,40.7815,Yorkville
21685,-74.0,40.7285,West Village
21686,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
21687,-73.9746,40.7434,Murray Hill-Kips Bay
21688,-74.0017,40.727,SoHo-TriBeCa-Civic Center-Little Italy
21689,-73.9962,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
21690,-73.9464,40.7449,Hunters Point-Sunnyside-West Maspeth
21691,-73.9885,40.7248,East Village
21692,-74.00399999999998,40.7297,West Village
21693,-73.9815,40.7733,Lincoln Square
21694,-73.9901,40.7487,Midtown-Midtown South
21695,-73.9512,40.778,Yorkville
21696,-73.9667,40.7947,Upper West Side
21697,-73.9318,40.8579,Washington Heights North
21698,-73.9839,40.776,Lincoln Square
21699,-73.9881,40.7621,Clinton
21700,-73.9913,40.7585,Clinton
21701,-73.9794,40.6606,Windsor Terrace
21702,-73.9883,40.7322,East Village
21703,-73.9648,40.7572,Turtle Bay-East Midtown
21704,-73.9739,40.7479,Murray Hill-Kips Bay
21705,-73.9604,40.7198,North Side-South Side
21706,-73.9469,40.7773,Yorkville
21707,-73.9608,40.7719,Upper East Side-Carnegie Hill
21708,-73.9551,40.675,Crown Heights North
21709,-74.0059,40.7088,Battery Park City-Lower Manhattan
21710,-74.0053,40.7456,Hudson Yards-Chelsea-Flatiron-Union Square
21711,-73.9843,40.7652,Clinton
21712,-74.0047,40.7334,West Village
21713,-74.0062,40.6547,Sunset Park West
21714,-73.9942,40.7301,West Village
21716,-73.9512,40.777,Yorkville
21717,-73.9709,40.7528,Turtle Bay-East Midtown
21718,-73.9789,40.7425,Murray Hill-Kips Bay
21719,-73.9818,40.7547,Midtown-Midtown South
21720,-73.9909,40.7448,Hudson Yards-Chelsea-Flatiron-Union Square
21721,-73.9742,40.7959,Upper West Side
21722,-73.9619,40.7965,Upper West Side
21723,-73.9721,40.7544,Turtle Bay-East Midtown
21724,-73.9519,40.7699,Lenox Hill-Roosevelt Island
21725,-73.9735,40.6821,Prospect Heights
21726,-73.9481,40.7723,Yorkville
21727,-73.9617,40.7174,North Side-South Side
21728,-73.9441,40.7449,Hunters Point-Sunnyside-West Maspeth
21729,-73.97399999999998,40.7446,Murray Hill-Kips Bay
21730,-73.9917,40.7709,Clinton
21731,-74.0086,40.7121,SoHo-TriBeCa-Civic Center-Little Italy
21732,-74.0055,40.7331,West Village
21733,-73.8853,40.7425,Elmhurst
21734,-73.9779,40.7466,Murray Hill-Kips Bay
21735,-73.9809,40.7389,Murray Hill-Kips Bay
21736,-73.9485,40.7967,East Harlem South
21737,-73.9998,40.7613,Hudson Yards-Chelsea-Flatiron-Union Square
21738,-73.9784,40.7783,Lincoln Square
21739,-73.9627,40.7634,Lenox Hill-Roosevelt Island
21740,-73.9902,40.7342,West Village
21741,-73.9784,40.7792,Upper West Side
21742,-73.9668,40.8015,Morningside Heights
21743,-73.9566,40.6895,Bedford
21744,-73.9959,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
21745,-73.9942,40.7252,West Village
21746,-73.9895,40.7685,Clinton
21747,-73.9881,40.7323,East Village
21748,-73.9532,40.7777,Yorkville
21749,-73.9898,40.7618,Clinton
21750,-73.9913,40.7585,Clinton
21751,-73.9759,40.7898,Upper West Side
21752,-73.9761,40.7937,Upper West Side
21753,-73.9439,40.8331,Washington Heights South
21754,-73.9277,40.8671,Marble Hill-Inwood
21755,-74.0013,40.7347,West Village
21756,-74.0096,40.7141,SoHo-TriBeCa-Civic Center-Little Italy
21757,-73.9738,40.7376,Murray Hill-Kips Bay
21758,-73.938,40.7006,Bushwick South
21759,-73.97800000000002,40.7451,Murray Hill-Kips Bay
21760,-73.9912,40.7604,Clinton
21761,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
21762,-73.9877,40.665,Park Slope-Gowanus
21763,-73.9809,40.7278,East Village
21764,-73.9789,40.7425,Murray Hill-Kips Bay
21765,-73.9469,40.7826,Yorkville
21766,-73.9877,40.7329,East Village
21767,-73.988,40.7644,Clinton
21769,-73.9515,40.8252,Hamilton Heights
21770,-74.0241,40.6324,Bay Ridge
21771,-73.9596,40.7998,Morningside Heights
21772,-73.9806,40.7437,Murray Hill-Kips Bay
21773,-74.0166,40.7077,Battery Park City-Lower Manhattan
21774,-73.9875,40.7318,East Village
21775,-73.9463,40.7804,Yorkville
21776,-73.94,40.7976,East Harlem North
21777,-73.9618,40.8003,Morningside Heights
21778,-73.9772,40.791,Upper West Side
21779,-73.961,40.7603,Lenox Hill-Roosevelt Island
21780,-74.0038,40.74,West Village
21781,-73.952,40.7748,Yorkville
21782,-73.9706,40.7981,Upper West Side
21783,-73.9471,40.8273,Hamilton Heights
21784,-74.0156,40.7154,Battery Park City-Lower Manhattan
21785,-74.0084,40.7139,SoHo-TriBeCa-Civic Center-Little Italy
21786,-73.9482,40.8289,Hamilton Heights
21787,-73.9581,40.7631,Lenox Hill-Roosevelt Island
21788,-73.9837,40.7674,Clinton
21789,-73.9604,40.804,Morningside Heights
21790,-73.9744,40.7898,Upper West Side
21791,-73.9875,40.7494,Midtown-Midtown South
21792,-73.8833,40.7536,Jackson Heights
21793,-74.0038,40.7406,Hudson Yards-Chelsea-Flatiron-Union Square
21794,-73.9549,40.782,Upper East Side-Carnegie Hill
21795,-74.0047,40.7334,West Village
21796,-73.9563,40.778,Upper East Side-Carnegie Hill
21797,-74.0071,40.7073,Battery Park City-Lower Manhattan
21798,-73.9927,40.7301,West Village
21799,-73.9278,40.8366,Highbridge
21800,-74.0047,40.7171,SoHo-TriBeCa-Civic Center-Little Italy
21802,-74.0053,40.7456,Hudson Yards-Chelsea-Flatiron-Union Square
21803,-73.9839,40.776,Lincoln Square
21804,-73.9111,40.7057,Ridgewood
21805,-73.9811,40.7449,Murray Hill-Kips Bay
21806,-73.9677,40.7606,Turtle Bay-East Midtown
21807,-73.9742,40.796,Upper West Side
21808,-73.9536,40.8115,Morningside Heights
21809,-73.9726,40.7518,Turtle Bay-East Midtown
21810,-73.9623,40.7612,Lenox Hill-Roosevelt Island
21811,-73.9609,40.8007,Morningside Heights
21812,-73.986,40.7276,East Village
21813,-73.9603,40.7694,Lenox Hill-Roosevelt Island
21814,-73.9581,40.6617,Prospect Lefferts Gardens-Wingate
21815,-74.002,40.7385,West Village
21816,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
21817,-73.9885,40.7225,Chinatown
21818,-73.9519,40.7832,Upper East Side-Carnegie Hill
21819,-73.988,40.722,Chinatown
21820,-73.9838,40.7244,East Village
21821,-73.9627,40.7581,Turtle Bay-East Midtown
21822,-73.9727,40.7436,Turtle Bay-East Midtown
21823,-73.9484,40.7812,Yorkville
21824,-73.9946,40.7226,SoHo-TriBeCa-Civic Center-Little Italy
21825,-73.9454,40.8388,Washington Heights South
21826,-73.9805,40.7429,Murray Hill-Kips Bay
21827,-73.9735,40.7468,Murray Hill-Kips Bay
21828,-73.9897,40.7035,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
21829,-73.9929,40.7597,Clinton
21830,-73.9799,40.7239,Lower East Side
21831,-74.0089,40.7328,West Village
21832,-74.0104,40.7046,Battery Park City-Lower Manhattan
21833,-73.9892,40.6812,Carroll Gardens-Columbia Street-Red Hook
21834,-73.9959,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
21835,-73.9597,40.7638,Lenox Hill-Roosevelt Island
21836,-73.9572,40.7657,Lenox Hill-Roosevelt Island
21837,-74.0149,40.7169,Battery Park City-Lower Manhattan
21838,-74.0089,40.7113,Battery Park City-Lower Manhattan
21839,-73.9363,40.8463,Washington Heights South
21840,-73.9742,40.7476,Murray Hill-Kips Bay
21841,-73.9548,40.7688,Lenox Hill-Roosevelt Island
21842,-73.9548,40.7152,North Side-South Side
21843,-73.9916,40.7587,Clinton
21844,-73.9706,40.7986,Upper West Side
21845,-74.0162,40.7056,Battery Park City-Lower Manhattan
21846,-73.9785,40.7655,Midtown-Midtown South
21847,-73.9984,40.7177,SoHo-TriBeCa-Civic Center-Little Italy
21848,-73.9731,40.7475,Murray Hill-Kips Bay
21850,-73.9898,40.7198,Chinatown
21851,-73.9886,40.7751,Lincoln Square
21852,-73.9794,40.7279,East Village
21853,-73.9744,40.7889,Upper West Side
21854,-73.987,40.7678,Clinton
21855,-73.9517,40.6783,Crown Heights North
21856,-73.9956,40.7621,Clinton
21857,-73.9858,40.7308,East Village
21858,-73.9946,40.7242,SoHo-TriBeCa-Civic Center-Little Italy
21859,-73.9702,40.7522,Turtle Bay-East Midtown
21860,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
21861,-73.9738,40.7376,Murray Hill-Kips Bay
21862,-73.9762,40.7933,Upper West Side
21863,-73.97399999999998,40.7538,Turtle Bay-East Midtown
21864,-73.9837,40.7674,Clinton
21865,-73.9574,40.7453,Hunters Point-Sunnyside-West Maspeth
21866,-73.9989,40.7611,Clinton
21867,-73.9522,40.7765,Yorkville
21868,-73.9903,40.7486,Midtown-Midtown South
21869,-74.0046,40.7073,Battery Park City-Lower Manhattan
21870,-74.018,40.7066,Battery Park City-Lower Manhattan
21871,-73.9812,40.7733,Lincoln Square
21872,-73.9937,40.6986,Brooklyn Heights-Cobble Hill
21873,-73.8801,40.7432,Elmhurst
21874,-73.9875,40.7315,East Village
21875,-73.97800000000002,40.7351,Stuyvesant Town-Cooper Village
21876,-73.9497,40.7747,Yorkville
21877,-73.9944,40.7647,Clinton
21878,-73.99,40.7596,Clinton
21880,-73.9809,40.7278,East Village
21881,-73.9566,40.7704,Lenox Hill-Roosevelt Island
21882,-74.0035,40.724,SoHo-TriBeCa-Civic Center-Little Italy
21883,-73.9629,40.7953,Upper West Side
21884,-73.9455,40.7767,Yorkville
21885,-73.947,40.7739,Yorkville
21886,-73.9608,40.7688,Lenox Hill-Roosevelt Island
21887,-73.8599,40.7268,Rego Park
21888,-74.0025,40.7416,Hudson Yards-Chelsea-Flatiron-Union Square
21889,-73.9422,40.708,Bushwick South
21890,-73.9951,40.7606,Clinton
21891,-73.9892,40.726,East Village
21892,-73.9905,40.7456,Hudson Yards-Chelsea-Flatiron-Union Square
21893,-73.9741,40.7447,Murray Hill-Kips Bay
21894,-73.9965,40.7195,SoHo-TriBeCa-Civic Center-Little Italy
21895,-73.9895,40.7672,Clinton
21896,-73.9874,40.7651,Clinton
21897,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
21898,-73.9251,40.7677,Old Astoria
21899,-74.0149,40.7083,Battery Park City-Lower Manhattan
21900,-73.9578,40.8198,Manhattanville
21901,-74.0148,40.7091,Battery Park City-Lower Manhattan
21902,-73.9312,40.8572,Washington Heights North
21903,-73.9723,40.7471,Murray Hill-Kips Bay
21904,-73.9675,40.6891,Clinton Hill
21905,-73.9485,40.7967,East Harlem South
21906,-73.9757,40.7462,Murray Hill-Kips Bay
21907,-73.955,40.7087,North Side-South Side
21909,-73.9536,40.7675,Lenox Hill-Roosevelt Island
21910,-73.9536,40.6128,Midwood
21911,-73.9828,40.7192,Lower East Side
21912,-73.9979,40.7508,Hudson Yards-Chelsea-Flatiron-Union Square
21913,-73.9979,40.7397,Hudson Yards-Chelsea-Flatiron-Union Square
21914,-73.9109,40.7697,Steinway
21915,-73.9917,40.7591,Clinton
21916,-73.9079,40.8906,North Riverdale-Fieldston-Riverdale
21917,-73.9743,40.7434,Murray Hill-Kips Bay
21918,-74.0056,40.733,West Village
21919,-74.0134,40.7087,Battery Park City-Lower Manhattan
21920,-73.9206,40.6946,Bushwick South
21921,-73.9464,40.8307,Hamilton Heights
21922,-73.9978,40.7612,Clinton
21923,-73.968,40.7976,Upper West Side
21924,-73.9812,40.7432,Murray Hill-Kips Bay
21925,-73.9668,40.8012,Morningside Heights
21926,-73.9687,40.8024,Morningside Heights
21927,-73.9807,40.7754,Lincoln Square
21928,-73.9592,40.7688,Lenox Hill-Roosevelt Island
21929,-73.96340000000002,40.799,Upper West Side
21930,-73.9861,40.7331,Gramercy
21931,-73.9397,40.7518,Queensbridge-Ravenswood-Long Island City
21932,-73.9956,40.7621,Clinton
21933,-73.9583,40.6715,Crown Heights North
21934,-74.002,40.7461,Hudson Yards-Chelsea-Flatiron-Union Square
21935,-73.8655,40.7361,Corona
21936,-73.9746,40.7479,Murray Hill-Kips Bay
21937,-73.9822,40.7406,Gramercy
21938,-73.9926,40.7425,Hudson Yards-Chelsea-Flatiron-Union Square
21939,-73.9912,40.7443,Hudson Yards-Chelsea-Flatiron-Union Square
21940,-73.9757,40.7336,Stuyvesant Town-Cooper Village
21941,-73.9468,40.7071,East Williamsburg
21942,-74.0072,40.711,Battery Park City-Lower Manhattan
21943,-73.9386,40.813,Central Harlem North-Polo Grounds
21944,-73.9998,40.7613,Hudson Yards-Chelsea-Flatiron-Union Square
21945,-73.9533,40.768,Lenox Hill-Roosevelt Island
21946,-73.9502,40.7728,Yorkville
21947,-73.9766,40.7472,Murray Hill-Kips Bay
21948,-73.986,40.6927,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
21949,-73.9946,40.752,Hudson Yards-Chelsea-Flatiron-Union Square
21950,-73.9765,40.7489,Murray Hill-Kips Bay
21951,-73.9566,40.7704,Lenox Hill-Roosevelt Island
21952,-73.9469,40.7826,Yorkville
21953,-73.9686,40.5757,Brighton Beach
21954,-73.9541,40.7373,Greenpoint
21955,-73.9392,40.8021,East Harlem North
21956,-73.9881,40.6655,Park Slope-Gowanus
21957,-73.986,40.7609,Midtown-Midtown South
21958,-73.9392,40.8021,East Harlem North
21959,-73.9917,40.7709,Clinton
21960,-73.9469,40.7773,Yorkville
21961,-73.9502,40.771,Lenox Hill-Roosevelt Island
21962,-73.9659,40.7539,Turtle Bay-East Midtown
21963,-73.999,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
21964,-73.9539,40.8031,Central Harlem South
21965,-73.9077,40.6834,Bushwick South
21966,-73.9406,40.7502,Hunters Point-Sunnyside-West Maspeth
21967,-73.9762,40.7479,Murray Hill-Kips Bay
21968,-73.9781,40.6574,Windsor Terrace
21969,-73.9839,40.776,Lincoln Square
21971,-73.9398,40.8266,Central Harlem North-Polo Grounds
21972,-74.0018,40.7268,SoHo-TriBeCa-Civic Center-Little Italy
21973,-73.9495,40.8308,Hamilton Heights
21974,-73.9558,40.773,Lenox Hill-Roosevelt Island
21975,-73.994,40.7648,Clinton
21976,-73.9886,40.7751,Lincoln Square
21977,-73.917,40.8698,Marble Hill-Inwood
21978,-73.9514,40.7792,Yorkville
21979,-73.9859,40.7661,Clinton
21980,-73.9883,40.7206,Chinatown
21981,-73.9624,40.7612,Lenox Hill-Roosevelt Island
21982,-73.9675,40.7933,Upper West Side
21983,-73.9403,40.7495,Hunters Point-Sunnyside-West Maspeth
21984,-73.9502,40.771,Lenox Hill-Roosevelt Island
21985,-73.9818,40.7386,Gramercy
21986,-73.9496,40.6557,Prospect Lefferts Gardens-Wingate
21987,-73.9851,40.7665,Clinton
21988,-74.0158,40.7062,Battery Park City-Lower Manhattan
21989,-73.9839,40.7223,East Village
21990,-73.9429,40.6394,East Flatbush-Farragut
21991,-73.9128,40.8851,Spuyten Duyvil-Kingsbridge
21992,-73.9624,40.7612,Lenox Hill-Roosevelt Island
21993,-73.9461,40.7661,Lenox Hill-Roosevelt Island
21994,-73.9668,40.8015,Morningside Heights
21995,-73.9678,40.754,Turtle Bay-East Midtown
21996,-74.0021,40.7251,SoHo-TriBeCa-Civic Center-Little Italy
21997,-73.9416,40.79,East Harlem South
21998,-73.9889,40.7645,Clinton
21999,-73.9603,40.7695,Lenox Hill-Roosevelt Island
22000,-73.9816,40.7654,Midtown-Midtown South
22001,-73.9761,40.7937,Upper West Side
